time_s,on_cts_norm,off_cts_norm,cts_norm,off_lsr_pwr_V,on_lsr_pwr_V,off_ref_cts_norm,on_ref_cts_norm,task,cal_no_mfc,cell_flow,seed_laser_t
3784123524.142,155.12934941763862,6.546644844517185,13372.44341158093,0.15128,0.6026257142857142,22.913256955810148,414.58952727242814,0.0,0.985546886921,11.5057732773,24.3998413086
3784123524.242,156.24473256770102,15.424481737413624,12673.822574725866,0.15172000000000002,0.6009485714285715,15.876653867576625,438.075932603629,0.0,0.985546886921,11.5057732773,24.3998413086
3784123524.342,157.4712229176859,6.527415143603133,13584.942699667452,0.14953,0.6020557142857142,32.80131275062929,392.2650858916638,0.0,0.968554675579,11.4991045952,24.3998413086
3784123524.442,147.81865319733393,13.320315391326673,12104.850402540655,0.150645,0.6050557142857143,34.52388425083171,413.12820560952815,0.0,0.968554675579,11.4991045952,24.3998413086
3784123524.542,145.15247090345773,19.866765647538152,11275.71347303276,0.14686500000000002,0.6020000000000001,40.33322486513305,417.2289603777062,0.0,0.968554675579,11.495769043,24.3998413086
3784123524.642,145.5856042773941,23.103286651771686,11023.408586306017,0.14981,0.5999057142857142,32.84607698692368,408.79844435424604,0.0,0.968554675579,11.495769043,24.3998413086
3784123524.742,142.08378084737933,22.81651269623523,10734.054133602967,0.148515,0.6018042857142857,22.495018960087407,418.0378301606419,0.0,0.968554675579,11.495769043,24.3999023438
3784123524.842,149.43661534232146,3.4006665306400055,13143.23539305133,0.14678,0.5996428571428571,27.228540233454446,418.36677235487826,0.0,0.968554675579,11.495769043,24.3999023438
3784123524.942,137.90843951144714,9.801359121798223,11529.637235068403,0.14601,0.6001757142857143,30.3956380881784,427.6808077202243,0.0,1.04726564884,11.5041067123,24.3999023438
3784123525.042,136.5146337517578,16.573853089366217,10794.67025961524,0.14573,0.60161,30.314758284720153,412.3861689098008,0.0,1.04726564884,11.5041067123,24.3999023438
3784123525.142,132.54297856997024,13.613777142468177,10703.628128475186,0.145245,0.6024871428571429,37.67469176926565,436.2849287487215,0.0,1.04726564884,11.5057732773,24.3990478516
3784123525.242,136.82609035062157,6.516780710329098,11727.837867626322,0.14888,0.5998442857142857,26.479868844312772,407.31158989071656,0.0,1.04726564884,11.5057732773,24.3990478516
3784123525.342,136.634633793716,6.726306585054147,11691.749448779567,0.15047,0.5974871428571429,33.23397096779068,405.29911142064054,0.0,1.04726564884,11.4941000557,24.3990478516
3784123525.442,127.17465234702777,9.709319440546036,10571.879961583356,0.15295999999999998,0.6026242857142857,31.645569620253163,402.29886219211306,0.0,1.04726564884,11.4941000557,24.3990478516
3784123525.542,140.1763799189737,13.47056698527818,11403.523164032596,0.14632499999999998,0.6035285714285715,19.889942319167275,411.4095258491348,0.0,0.966796875,11.4907669258,24.3990478516
3784123525.642,134.9042674733001,13.634194559956372,10914.306562200936,0.14703,0.6035999999999999,34.05403070232436,419.4557999901081,0.0,0.966796875,11.4907669258,24.3990478516
3784123525.742,130.63939328982204,3.248651809499058,11465.166733229069,0.149165,0.6044857142857143,26.62963212601627,420.3374680695671,0.0,0.966796875,11.4974356079,24.4008789063
3784123525.842,122.19854383631821,6.715916722632639,10393.4364402317,0.14956,0.6008142857142857,33.49106334215526,438.5848044420192,0.0,0.966796875,11.4974356079,24.4008789063
3784123525.942,126.28611919884618,15.842839036755388,9939.89521458817,0.14919,0.5974371428571429,41.96763327593939,417.86393105953886,0.0,0.966796875,11.5024401474,24.4008789063
3784123526.042,126.77266014346193,0.0,11409.539412911574,0.146995,0.5995985714285714,23.720100625495206,421.48387477308205,0.0,0.966796875,11.5024401474,24.4008789063
3784123526.142,136.12550903308852,3.309285856112251,11953.460085927865,0.14748,0.6011642857142857,36.40214441723476,414.7496244096706,0.0,0.978710949421,11.4941000557,24.399810791
3784123526.242,141.48654205656948,13.119916032537393,11552.996342162887,0.145805,0.5996771428571428,33.42528870084399,443.65207860854304,0.0,0.978710949421,11.4941000557,24.399810791
3784123526.342,144.8387946555569,9.793040412613436,12154.117881864913,0.14769,0.5997385714285715,36.15939519203424,436.0035168558271,0.0,0.978710949421,11.5074422646,24.399810791
3784123526.442,146.98651836765663,9.487065966732022,12374.950716083215,0.14856999999999998,0.6045014285714286,26.16682415816375,438.7927323539575,0.0,0.978710949421,11.5074422646,24.399810791
3784123526.542,136.3942436349785,13.307605296426907,11077.797450469643,0.1479,0.6020171428571429,43.57758309880901,421.90709126391897,0.0,0.978710949421,11.4941000557,24.399810791
3784123526.642,144.15042216260005,3.6210892236384704,12647.639964506541,0.14836,0.5987028571428572,23.001129531492776,422.5357552210935,0.0,0.978710949421,11.4941000557,24.399810791
3784123526.742,143.14634125226098,6.864012820482209,12265.40955886009,0.146035,0.6025914285714286,43.44395802268978,406.658183413998,0.0,1.03925788403,11.5057732773,24.3996887207
3784123526.842,142.84730996726196,23.23269671714543,10765.315192510488,0.14786500000000002,0.6063042857142857,22.903758059295107,404.1373752818508,0.0,1.03925788403,11.5057732773,24.3996887207
3784123526.942,147.12443250345834,10.143437333125311,12328.289565329971,0.145865,0.6024757142857142,33.37587990185272,453.1698702423191,0.0,1.03925788403,11.5024401474,24.3996887207
3784123527.042,143.04221815987862,3.4246575342465757,12565.580456306885,0.148535,0.6022685714285714,23.397934913598068,404.43984396211,0.0,1.03925788403,11.5024401474,24.3996887207
3784123527.142,146.85946450358648,6.109108681043436,12667.532024028875,0.152785,0.6021171428571428,15.272771702608589,420.85204202190806,0.0,1.03925788403,11.4924334908,24.4010009766
3784123527.242,140.73115735492516,6.561249261859459,12075.291728375914,0.147335,0.6007314285714286,33.27437986762622,425.2165783061516,0.0,1.03925788403,11.4924334908,24.4010009766
3784123527.342,142.42653070577734,7.246901949416625,12166.166588072465,0.145385,0.5996857142857143,19.636078020683335,406.0496769070085,0.0,0.948632836342,11.5057732773,24.4010009766
3784123527.442,141.24886759951715,6.693440428380187,12109.988445402325,0.145175,0.6000485714285714,33.467202141900934,430.9854406121622,0.0,0.948632836342,11.5057732773,24.4010009766
3784123527.542,145.18295703324094,10.062603395267471,12160.831827417613,0.148725,0.6020885714285714,30.140563671085122,427.32195028191757,0.0,0.948632836342,11.5024401474,24.4010009766
3784123527.642,127.8682557841066,6.459113809585324,10926.822777706915,0.146905,0.5992242857142857,13.653876022694181,427.78464255233405,0.0,0.948632836342,11.5024401474,24.4010009766
3784123527.742,136.73976665870956,10.033444816053512,11403.568965839042,0.14701,0.6020957142857143,37.250286266519915,413.1206888246976,0.0,0.948632836342,11.5057732773,24.3986206055
3784123527.842,141.23722584563382,10.032472585099345,11808.427793448102,0.147725,0.6079528571428572,43.104701834382325,406.95962644708686,0.0,0.948632836342,11.5057732773,24.3986206055
3784123527.942,139.51144770872386,20.64895182646293,10697.624629403483,0.143625,0.6081042857142858,34.32485880075747,400.8099139555211,0.0,1.03203129768,11.4941000557,24.3986206055
3784123528.042,132.50799920051855,13.484358144552319,10712.127695036961,0.146655,0.6044171428571429,10.11326860841424,414.8498660487317,0.0,1.03203129768,11.4941000557,24.3986206055
3784123528.142,140.42152204784742,3.2226877215597804,12347.895089365886,0.14836500000000002,0.60489,23.176583119735618,406.3542255748113,0.0,1.03203129768,11.5024401474,24.4012756348
3784123528.242,140.99041505138158,13.479836173588067,11475.952099001415,0.14848,0.6036399999999998,20.234722784297855,401.77036508193913,0.0,1.03203129768,11.5024401474,24.4012756348
3784123528.342,136.04013809171266,3.21316110789795,11954.427928543326,0.14843499999999998,0.5998328571428573,26.358111486691115,419.7823330880484,0.0,1.03203129768,11.4991045952,24.4012756348
3784123528.442,126.76657111445759,10.19345027618557,10491.58087544448,0.147135,0.6018342857142857,16.984849514233304,427.84236571317666,0.0,1.03203129768,11.4991045952,24.4012756348
3784123528.542,142.74349469486688,9.963467286615742,11950.202466742601,0.147695,0.6038985714285714,36.79457197859896,414.7356827673608,0.0,1.0458984375,11.5091088295,24.4012756348
3784123528.642,134.04149955429938,10.032102728731942,11160.84571430107,0.14609499999999997,0.6035128571428572,16.72017121455324,412.265398175221,0.0,1.0458984375,11.5091088295,24.4012756348
