Time_s	SO2_ppt	Signal_Dk_Counts	Ref_Dk_Counts	Signal_LIF_Counts	Ref_LIF_Counts	Cal_SB_MFC_Read_NA	Preamp_LD1_PD_Read	Preamp_LD1_T_Read	Preamp_LD2_PD_Read	Preamp_LD2_T_Read	Seed_Laser_PD	Ref_Cell_Flow	Main_Pump_1_PD	Main_Pump_2_PD	SO2_Lo_P	SO2_Hi_P	Sig_Cell_Flow	Cell_Pressure	EOM_Output_PD	Laser_Power_PT_0	Laser_Power_PT_1	Rep_Rate_Hz	seed_delay_ticks	regen_gate_delay_ticks	regen_gate_length_ticks	counting_gate_delay_ticks	counting_gate_length_ticks	Mod_DC_Fine	Mod_DC_Coarse	seed_laser_T_set	main_LD_current_set	Binary_Out	Binary_In	Binary_Settings	BV_MF_Set_cRIO	BV_MF_Set_Arduino	BV_MF_Read	BV_MF_Position	BV_P_Set_cRIO	BV_P_Set_Arduino	BV_P_Read	BV_P_Position	Task	MF_Gain	P_Gain	Seed_PD	Inlet_ZA_MFC_Read	Cal_ZA_MFC_Read	Ref_ZA_MFC_Read	Cal_SO2_MFC_Read	ZA_SB_MFC_Read	Inlet_ZA_MFC_P	Cal_ZA_MFC_P	Ref_ZA_MFC_P	Cal_SO2_MFC_P	ZA_SB_MFC_P	BBO_Position	Ref_Signal	Ref_Online	Ref_Offline	Seed_Laser_T_Read	SOA_T_Read	PC_Pressure	T_board_main_LD1	T_board_main_LD2	T_board_LIF_cell	T_board_REF_cell	T_board_LSRBOX_air	T_board_NLO	Thermistor_7	Thermistor_8 	Sig_Online	Sig_Offline	Seed_Online_V	Seed_Offline_V	Ref_Solenoid	Cal_SB_Vl	Cal_SO2_MFC_set	Inlet_ZA_MFC_set	PPLN_T	Free_VirtMem	Free_PhysMem	CPU_load_1	CPU_load_2	Ref_Cell_SLPM	Cell_vl_1	Cell_vl_2	Cell_vl_3	BLC_0_flag	BLC_1_flag	Dither_Remain_Min
3814261309.68	NaN	61.0000000000	56.0000000000	1.00000000000	1.00000000000	NaN	0.00800514221191	-6.59874207300	0.00899028778076	-61.3226322478	0.00570774078369	0.0954229879379	0.171808719635	0.0191664695740	0.660708441353	14.3569605331	0.255212788228	487.501655102	-0.000516414642334	0.000177692769600	0.000536659909815	200000.000000	32.0000000000	0.00000000000	81.0000000000	168.000000000	10.0000000000	0.950000000000	-0.740000000000	27.4000000000	0.00000000000	96.0000000000	32.0000000000	13011489.0000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	0.00000000000	0.100000000000	0.0500000000000	-0.000516414642334	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	14.7624998093	14.7624998093	14.7562503815	14.7624998093	14.8265628815	-300.000000000	4202.07624765	NaN	0.00000000000	19.9997558594	24.9996643066	251.503906250	NaN	0.00000000000	NaN	NaN	0.00000000000	0.00000000000	0.00000000000	0.00000000000	24.9996643066	88.7279588610	76.2055356977	35.0000000000	48.0000000000	7.98807372980	1.46135212904	4.40919077712	1.89779433322	0.00000000000	0.00000000000











3814261309.88	NaN	4.00000000000	0.00000000000	0.00000000000	0.00000000000	NaN	0.0103030204773	-6.63188829238	0.00308132171631	-61.6416116857	0.0529775619507	0.112951788902	0.170824050903	-0.0448451042175	-1.02470876255	-17.0660767708	0.530596434263	486.009028530	-0.00148820877075	0.000191917419434	0.000541329383850	200000.000000	32.0000000000	0.00000000000	81.0000000000	168.000000000	10.0000000000	0.950000000000	-0.740000000000	27.4000000000	0.00000000000	352.000000000	32.0000000000	13011489.0000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	0.00000000000	0.100000000000	0.0500000000000	-0.00141711235046	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	14.7624998093	14.7624998093	14.7562503815	14.7624998093	14.8265628815	-300.000000000	0.00000000000	NaN	0.00000000000	27.4291381836	25.0008850098	251.503906250	NaN	0.00000000000	NaN	NaN	0.00000000000	0.00000000000	0.00000000000	0.00000000000	69.8222503662	88.7279588610	76.2055356977	35.0000000000	48.0000000000	0.0954229879379	0.00566038307832	2.22974912095	0.00204985695848	0.00000000000	0.00000000000


















3814261310.08	NaN	0.00000000000	0.00000000000	0.00000000000	0.00000000000	NaN	0.0103030204773	-6.59874207300	0.00833368301392	-61.9686134838	0.0523209571838	0.0919167184830	0.171808719635	0.0214643478394	0.679754969788	14.1663569298	0.239098123455	486.280468941	-0.00126457214355	0.000156726837158	0.000528168678284	200000.000000	32.0000000000	0.00000000000	81.0000000000	168.000000000	10.0000000000	0.950000000000	-0.740000000000	27.4000000000	0.00000000000	352.000000000	32.0000000000	13011489.0000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	0.00000000000	0.100000000000	0.0500000000000	-0.00131993293762	0.00000000000	0.00000000000	0.00000000000	0.00000000000	0.00000000000	14.7624998093	14.7624998093	14.7562503815	14.7624998093	14.8265628815	-300.000000000	0.00000000000	NaN	0.00000000000	27.6600952148	25.0103149414	251.503906250	NaN	0.00000000000	NaN	NaN	0.00000000000	0.00000000000	0.00000000000	0.00000000000	69.8286285400	88.7279588610	76.2055356977	35.0000000000	48.0000000000	0.112951788902	0.00354399708964	2.54723912864	0.00430711141155	0.00000000000	0.00000000000


















