Time_s	SO2_ppt	Signal_Dk_Counts	Ref_Dk_Counts	Signal_LIF_Counts	Ref_LIF_Counts	Cal_SB_MFC_Read_NA	Preamp_LD1_PD_Read	Preamp_LD1_T_Read	Preamp_LD2_PD_Read	Preamp_LD2_T_Read	Seed_Laser_PD	DC24V_mon	Main_Pump_1_PD	Main_Pump_2_PD	SO2_Lo_P	SO2_Hi_P	Cell_Flow	Cell_Pressure	EOM_Output_PD	Laser_Power_PT_0	Laser_Power_PT_1	Rep_Rate_Hz	seed_delay_ticks	regen_gate_delay_ticks	regen_gate_length_ticks	counting_gate_delay_ticks	counting_gate_length_ticks	Mod_DC_Fine	Mod_DC_Coarse	seed_laser_T_set	main_LD_current_set	Binary_Out	Binary_In	Binary_Settings	BV_MF_Set_cRIO	BV_MF_Set_Arduino	BV_MF_Read	BV_MF_Position	BV_P_Set_cRIO	BV_P_Set_Arduino	BV_P_Read	BV_P_Position	Task	MF_Gain	P_Gain	Seed_PD	Inlet_ZA_MFC_Read	Cal_ZA_MFC_Read	Ref_ZA_MFC_Read	Cal_SO2_MFC_Read	ZA_SB_MFC_Read	Ref_SO2_MFC_Read	Inlet_ZA_MFC_P	Cal_ZA_MFC_P	Ref_ZA_MFC_P	Cal_SO2_MFC_P	ZA_SB_MFC_P	Ref_SO2_MFC_P	BBO_Position	Ref_Signal	Ref_Online	Ref_Offline	Seed_Laser_T_Read	SOA_T_Read	PC_Pressure	T_board_main_LD1	T_board_main_LD2	T_board_LIF_cell	T_board_REF_cell	T_board_LSRBOX_air	T_board_NLO	Thermistor_7	Thermistor_8 	Sig_Online	Sig_Offline	Seed_Online_V	Seed_Offline_V	Ref_Solenoid	Cal_SB_Vl	Cal_SO2_MFC_set	Inlet_ZA_MFC_set	PPLN_T	Free_VirtMem	Free_PhysMem	CPU_load_1	CPU_load_2	Dither_Remain_Min















3831360365.07	-10868.7960720	84.0000000000	1617.00000000	4013.00000000	25423.0000000	NaN	3.30770969391	-7.17506590179	4.62437438965	95.3220526819	0.0339379310608	0.0283575057983	0.591001510620	0.572618484497	16.7435998180	335.252926929	2.37423783349	602.037489809	2.43947696686	0.562180558436	1.10752410889	200000.000000	31.0000000000	0.00000000000	130.000000000	203.000000000	5.00000000000	0.950000000000	-0.740000000000	24.3000000000	5.00000000000	498.000000000	0.00000000000	6720104.00000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	0.00000000000	0.100000000000	0.0500000000000	2.43420882225	-0.000195312502910	50.0000000000	49.9960937500	4.99824237823	90.0195312500	1.98281252384	14.6148443222	15.3156251907	8.74375057220	15.0929689407	14.6059579849	-6.02656269073	-300.000000000	74794.4551388	4192.71367233	1879.19297946	24.3000183105	24.9997863770	0.00000000000	4465.00000000	4623.00000000	3042.00000000	3018.00000000	3423.00000000	3587.00000000	64155.0000000	4272.00000000	364.681858604	473.369819325	1.06029510498	0.660003662109	0.00000000000	0.00000000000	5.00000000000	0.00000000000	75.5897979736	85.0684986114	61.1792479991	10.0000000000	18.0000000000


















3831360365.27	-10355.5803439	72.0000000000	1683.00000000	4034.00000000	25313.0000000	NaN	3.30672502518	-7.20877385067	4.62470293045	94.5191549321	0.0349230766296	0.0221204757690	0.588703632355	0.568351268768	16.6293344793	332.777016552	2.36674749920	597.015484804	2.43885993958	0.562980115345	1.10913522243	200000.000000	31.0000000000	0.00000000000	130.000000000	203.000000000	5.00000000000	0.950000000000	-0.740000000000	24.3000000000	5.00000000000	498.000000000	0.00000000000	6720104.00000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	0.00000000000	0.100000000000	0.0500000000000	2.43424954414	-0.000195312502910	50.0000000000	49.9960937500	4.99824237823	90.0195312500	1.98281252384	14.6148443222	15.3156251907	8.74375057220	15.0929689407	14.6059579849	-6.02656269073	-300.000000000	74258.7316294	4182.07886801	1880.75239415	24.2994995117	25.0000305176	0.00000000000	4465.00000000	4623.00000000	3042.00000000	3018.00000000	3423.00000000	3587.00000000	64155.0000000	4272.00000000	367.937251195	471.493054634	1.05999755859	0.660003662109	0.00000000000	0.00000000000	5.00000000000	0.00000000000	75.5701141357	85.0684986114	61.1792479991	10.0000000000	18.0000000000


















3831360365.47	-10442.7174112	76.0000000000	1678.00000000	4123.00000000	25457.0000000	NaN	3.31099224091	-7.15823642752	4.62667226791	94.9663813700	0.0309839248657	0.0267162322998	0.593298912048	0.573275089264	16.7245532896	335.062323326	2.37262939262	602.308976182	2.44021224976	0.560998947477	1.10519342422	200000.000000	31.0000000000	0.00000000000	130.000000000	203.000000000	5.00000000000	0.950000000000	-0.740000000000	24.3000000000	5.00000000000	498.000000000	0.00000000000	6720104.00000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	0.00000000000	0.100000000000	0.0500000000000	2.43384251595	0.00000000000	50.0000000000	50.0234375000	5.00019550323	90.0000000000	1.99863278866	14.6148443222	15.3156251907	8.74375057220	15.0929689407	14.6059579849	-6.02656269073	-300.000000000	75235.9428651	4227.76535379	1890.76812902	24.2994995117	25.0000305176	0.00000000000	4465.00000000	4623.00000000	3042.00000000	3018.00000000	3423.00000000	3587.00000000	64155.0000000	4272.00000000	375.193329924	479.620504036	1.05999755859	0.660003662109	0.00000000000	0.00000000000	5.00000000000	0.00000000000	75.5701141357	85.0684986114	61.1792479991	11.0000000000	16.0000000000















