Time_s	SO2_ppt	Signal_Dk_Counts	Ref_Dk_Counts	Signal_LIF_Counts	Ref_LIF_Counts	Cal_SB_MFC_Read_NA	Preamp_LD1_PD_Read	Preamp_LD1_T_Read	Preamp_LD2_PD_Read	Preamp_LD2_T_Read	Seed_Laser_PD	DC24V_mon	Main_Pump_1_PD	Main_Pump_2_PD	SO2_Lo_P	SO2_Hi_P	Cell_Flow	Cell_Pressure	EOM_Output_PD	Laser_Power_PT_0	Laser_Power_PT_1	Rep_Rate_Hz	seed_delay_ticks	regen_gate_delay_ticks	regen_gate_length_ticks	counting_gate_delay_ticks	counting_gate_length_ticks	Mod_DC_Fine	Mod_DC_Coarse	seed_laser_T_set	main_LD_current_set	Binary_Out	Binary_In	Binary_Settings	BV_MF_Set_cRIO	BV_MF_Set_Arduino	BV_MF_Read	BV_MF_Position	BV_P_Set_cRIO	BV_P_Set_Arduino	BV_P_Read	BV_P_Position	Task	MF_Gain	P_Gain	Seed_PD	Inlet_ZA_MFC_Read	Cal_ZA_MFC_Read	Ref_ZA_MFC_Read	Cal_SO2_MFC_Read	ZA_SB_MFC_Read	Ref_SO2_MFC_Read	Inlet_ZA_MFC_P	Cal_ZA_MFC_P	Ref_ZA_MFC_P	Cal_SO2_MFC_P	ZA_SB_MFC_P	Ref_SO2_MFC_P	BBO_Position	Ref_Signal	Ref_Online	Ref_Offline	Seed_Laser_T_Read	SOA_T_Read	PC_Pressure	T_board_main_LD1	T_board_main_LD2	T_board_LIF_cell	T_board_REF_cell	T_board_LSRBOX_air	T_board_NLO	Thermistor_7	Thermistor_8 	Sig_Online	Sig_Offline	Seed_Online_V	Seed_Offline_V	Ref_Solenoid	Cal_SB_Vl	Cal_SO2_MFC_set	Inlet_ZA_MFC_set	PPLN_T	Free_VirtMem	Free_PhysMem	CPU_load_1	CPU_load_2	Dither_Remain_Min

3831353749.58	18272.8499525	138.000000000	1164.00000000	9576.00000000	21751.0000000	NaN	3.29195308685	-7.23407021396	4.62142038345	94.7739893095	0.0385336875916	0.0319685935974	0.593298912048	0.569335937500	16.5912414225	332.777016552	2.36301833120	598.780047649	2.42586040497	0.322461813788	0.635802721977	200000.000000	31.0000000000	0.00000000000	130.000000000	203.000000000	5.00000000000	0.950000000000	-0.740000000000	24.3000000000	5.00000000000	498.000000000	0.00000000000	6720104.00000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	2.00000000000	0.100000000000	0.0500000000000	2.42200403214	5.50000000000	50.0019531250	49.9960937500	1.00156247616	-0.0195312500000	0.498828142881	21.1734371185	15.3265628815	8.73359394073	15.1789064407	14.8576173782	-5.94374990463	-800.000000000	98788.6046891	5453.14165458	2873.99576219	24.2998962402	24.9998168945	0.00000000000	4455.00000000	4623.00000000	2954.00000000	2978.00000000	3423.00000000	3595.00000000	64155.0000000	4292.00000000	1738.60573119	1555.87723166	1.06878662109	0.668792724609	0.00000000000	0.00000000000	1.00000000000	5.50000000000	75.2399139404	66.7215895753	50.8905040949	43.0000000000	50.0000000000
3831353749.78	17854.7448716	125.000000000	1137.00000000	9521.00000000	21558.0000000	NaN	3.29589223862	-7.23407021396	4.62765741348	95.1276173396	0.0303273200989	0.0254034996033	0.591329574585	0.574259757996	16.7626463465	335.062323326	2.36514819943	599.594309610	2.42664813995	0.320725605520	0.632372307777	200000.000000	31.0000000000	0.00000000000	130.000000000	203.000000000	5.00000000000	0.950000000000	-0.740000000000	24.3000000000	5.00000000000	498.000000000	0.00000000000	6720104.00000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	2.00000000000	0.100000000000	0.0500000000000	2.42085251808	5.50000000000	50.0019531250	49.9960937500	1.00156247616	-0.0195312500000	0.498828142881	21.1640625000	15.3249998093	8.73593807220	15.1804685593	14.8576173782	-5.94296884537	-800.000000000	97873.5931818	5415.61391791	2848.34519599	24.2998962402	24.9996948242	0.00000000000	4455.00000000	4623.00000000	2954.00000000	2978.00000000	3432.00000000	3595.00000000	64155.0000000	4292.00000000	1729.44502583	1550.89757711	1.06878662109	0.668792724609	0.00000000000	0.00000000000	1.00000000000	5.50000000000	75.2109222412	66.7215895753	50.8905040949	43.0000000000	50.0000000000
3831353749.98	15696.6828287	121.000000000	1086.00000000	9546.00000000	21658.0000000	NaN	3.28571605682	-7.31008273075	4.62240505219	94.7420463838	0.0332818031311	0.0263881683350	0.592642784119	0.569007396698	16.6674275362	333.348550724	2.36036128019	601.087386082	2.42595243454	0.322586541532	0.636067271233	200000.000000	31.0000000000	0.00000000000	130.000000000	203.000000000	5.00000000000	0.950000000000	-0.740000000000	24.3000000000	5.00000000000	498.000000000	0.00000000000	6720104.00000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	2.00000000000	0.100000000000	0.0500000000000	2.42105603218	5.50000000000	50.0019531250	49.9960937500	1.00156247616	-0.0195312500000	0.498828142881	21.1640625000	15.3249998093	8.73593807220	15.1804685593	14.8576173782	-5.94296884537	-800.000000000	98037.6028435	5422.53274441	2843.11036931	24.2999267578	24.9996948242	0.00000000000	4455.00000000	4623.00000000	2954.00000000	2978.00000000	3432.00000000	3595.00000000	64155.0000000	4292.00000000	1719.35205897	1562.38523068	1.06878662109	0.668792724609	0.00000000000	0.00000000000	1.00000000000	5.50000000000	75.2109222412	66.7215895753	50.8905040949	43.0000000000	50.0000000000
3831353750.18	17026.9396851	146.000000000	1228.00000000	9493.00000000	21659.0000000	NaN	3.29983139038	-7.14981252346	4.62897014618	94.7100874705	0.0306553840637	0.0286860466003	0.593955516815	0.577214241028	16.8578651567	337.157303135	2.36834953341	601.223030690	2.42599201202	0.321978849352	0.634831714630	200000.000000	31.0000000000	0.00000000000	130.000000000	203.000000000	5.00000000000	0.950000000000	-0.740000000000	24.3000000000	5.00000000000	498.000000000	0.00000000000	6720104.00000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	2.00000000000	0.100000000000	0.0500000000000	2.42084856033	5.49960947037	49.9902343750	49.9882812500	0.996093750000	0.0390625000000	0.494140625000	21.1640625000	15.3249998093	8.73593807220	15.1804685593	14.8576173782	-5.94296884537	-800.000000000	98239.1689740	5445.13715966	2818.73058706	24.2999267578	24.9996948242	0.00000000000	4455.00000000	4623.00000000	2954.00000000	2978.00000000	3432.00000000	3595.00000000	64155.0000000	4292.00000000	1718.94889644	1548.67949959	1.06878662109	0.668792724609	0.00000000000	0.00000000000	1.00000000000	5.50000000000	75.2109222412	68.6164299224	52.6196898627	43.0000000000	40.0000000000
















3831353750.38	18803.1485116	131.000000000	1197.00000000	9519.00000000	21724.0000000	NaN	3.30311393738	-7.23407021396	4.62995481491	95.4849624242	0.0303273200989	0.0303273200989	0.592642784119	0.574259757996	16.8293022800	337.157303135	2.36674749920	602.037489809	2.42633295059	0.320338561397	0.631635093689	200000.000000	31.0000000000	0.00000000000	130.000000000	203.000000000	5.00000000000	0.950000000000	-0.740000000000	24.3000000000	5.00000000000	498.000000000	0.00000000000	6720104.00000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	2.00000000000	0.100000000000	0.0500000000000	2.42351269722	5.49960947037	49.9902343750	49.9882812500	0.996093750000	0.0390625000000	0.494140625000	21.1640625000	15.3226566315	8.73515605927	15.1796875000	14.8573246002	-5.94296884537	-800.000000000	99188.2512714	5500.24482592	2817.02480601	24.2999267578	24.9998474121	0.00000000000	4455.00000000	4623.00000000	2954.00000000	2978.00000000	3423.00000000	3595.00000000	64155.0000000	4292.00000000	1738.38622156	1550.35473644	1.06878662109	0.668792724609	0.00000000000	0.00000000000	1.00000000000	5.50000000000	75.1738739014	68.6164299224	52.6196898627	43.0000000000	40.0000000000
















3831353750.58	14512.7827679	133.000000000	1117.00000000	9508.00000000	21789.0000000	NaN	3.30902290344	-7.29317524503	4.61616802216	94.3924368959	0.0368924140930	0.0309839248657	0.599864482880	0.568022727966	16.6578973560	333.348550724	2.36301833120	599.322823237	2.42815828323	0.322489994447	0.635821127892	200000.000000	31.0000000000	0.00000000000	130.000000000	203.000000000	5.00000000000	0.950000000000	-0.740000000000	24.3000000000	5.00000000000	498.000000000	0.00000000000	6720104.00000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	2.00000000000	0.100000000000	0.0500000000000	2.42122411728	5.49960947037	49.9902343750	49.9882812500	0.996093750000	0.0390625000000	0.494140625000	21.1640625000	15.3226566315	8.73515605927	15.1796875000	14.8573246002	-5.94296884537	-800.000000000	99073.2490851	5450.82172193	2833.11297193	24.2996826172	24.9998474121	0.00000000000	4455.00000000	4623.00000000	2954.00000000	2978.00000000	3423.00000000	3595.00000000	64155.0000000	4292.00000000	1711.00337997	1565.87555230	1.06878662109	0.668792724609	0.00000000000	0.00000000000	1.00000000000	5.50000000000	75.1738739014	68.6164299224	52.6196898627	43.0000000000	40.0000000000


















3831353750.78	15774.7242373	124.000000000	1139.00000000	9626.00000000	21777.0000000	NaN	3.29884672165	-7.25939733496	4.61813735962	94.6463070799	0.0299987792969	0.0263881683350	0.592314243317	0.571633815765	16.6959904129	334.491065792	2.36036128019	598.237074903	2.42713403702	0.322195592133	0.635301160812	200000.000000	31.0000000000	0.00000000000	130.000000000	203.000000000	5.00000000000	0.950000000000	-0.740000000000	24.3000000000	5.00000000000	498.000000000	0.00000000000	6720104.00000	2500.00000000	2000.00000000	206.200000000	6466.00000000	1700.00000000	6000.00000000	13314.0000000	5801.00000000	2.00000000000	0.100000000000	0.0500000000000	2.42148275375	5.49824237823	50.0058593750	49.9921875000	0.998242199421	0.0195312500000	0.497265636921	21.1640625000	15.3226566315	8.73515605927	15.1796875000	14.8573246002	-5.94296884537	-800.000000000	99085.1486599	5495.50121763	2829.78090606	24.2996826172	24.9998474121	0.00000000000	4455.00000000	4623.00000000	2954.00000000	2978.00000000	3423.00000000	3595.00000000	64155.0000000	4292.00000000	1736.32546493	1578.57822256	1.06878662109	0.668792724609	0.00000000000	0.00000000000	1.00000000000	5.50000000000	75.1709136963	71.1902768735	54.8715291158	58.0000000000	71.0000000000


















